movie_title,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,imdb_score
V for Vendetta ,Color,James McTeigue,525.0,132.0,160.0,443.0,Eddie Marsan,20000.0,70496802.0,Action|Drama|Thriller,Natalie Portman,791783,22417,Rupert Graves,1.0,dystopia|freedom|government|revolution|terrorist,http://www.imdb.com/title/tt0434409/?ref_=fn_tt_tt_1,2042.0,English,USA,R,54000000.0,2005.0,979.0,2.35,48000,8.2
"Ultramarines: A Warhammer 40,000 Movie ",Color,Martyn Pick,19.0,76.0,4.0,151.0,Steven Waddington,722.0,,Action|Animation|Fantasy|Horror|Mystery|Sci-Fi|Thriller,Sean Pertwee,4990,1254,Donald Sumpter,0.0,grimdark|mutilated corpse|space marine|ultramarines|warhammer 40k,http://www.imdb.com/title/tt1679332/?ref_=fn_tt_tt_1,64.0,English,UK,R,,2010.0,212.0,1.85,0,5.7
Rachel Getting Married ,Color,Jonathan Demme,232.0,113.0,438.0,471.0,Rosemarie DeWitt,11000.0,12796277.0,Drama|Romance,Anne Hathaway,41226,12274,Bill Irwin,1.0,12 step program|friend|maid of honor|tears|wedding,http://www.imdb.com/title/tt1084950/?ref_=fn_tt_tt_1,281.0,English,USA,R,,2008.0,536.0,1.85,0,6.7
Jakob the Liar ,Color,Peter Kassovitz,68.0,120.0,0.0,693.0,Mark Margolis,49000.0,4956401.0,Drama|War,Robin Williams,12601,51657,Michael Jeter,2.0,german|ghetto|hope|nazi|radio,http://www.imdb.com/title/tt0120716/?ref_=fn_tt_tt_1,89.0,English,France,PG-13,15000000.0,1999.0,1000.0,1.85,0,6.5
The Wave ,Color,Dennis Gansel,93.0,107.0,23.0,93.0,Elyas M'Barek,287.0,,Drama|Thriller,Max Riemelt,80639,635,Jennifer Ulrich,0.0,autocracy|based on real events|dictatorship|germany|teacher,http://www.imdb.com/title/tt1063669/?ref_=fn_tt_tt_1,96.0,German,Germany,,5000000.0,2008.0,150.0,2.35,25000,7.6
Ride Along 2 ,Color,Tim Story,119.0,102.0,167.0,655.0,Nadine Velazquez,2000.0,90835030.0,Action|Comedy,Olivia Munn,28621,5178,Bruce McGill,0.0,computer hacker|crime boss|detective|drugs|wedding,http://www.imdb.com/title/tt2869728/?ref_=fn_tt_tt_1,58.0,English,USA,PG-13,40000000.0,2016.0,874.0,2.35,0,5.9
Monsters University ,Color,Dan Scanlon,376.0,104.0,37.0,760.0,Tyler Labine,12000.0,268488329.0,Adventure|Animation|Comedy|Family|Fantasy,Steve Buscemi,235025,14863,Sean Hayes,0.0,cheating|fraternity|monster|singing in a car|university,http://www.imdb.com/title/tt1453405/?ref_=fn_tt_tt_1,265.0,English,USA,G,200000000.0,2013.0,779.0,1.85,44000,7.3
Alex Cross ,Color,Rob Cohen,211.0,101.0,357.0,374.0,Chad Lindberg,907.0,25863915.0,Action|Crime|Mystery|Thriller,Cicely Tyson,28257,2471,Carmen Ejogo,0.0,assassin|detective|partner|police|serial killer,http://www.imdb.com/title/tt1712170/?ref_=fn_tt_tt_1,151.0,English,USA,PG-13,35000000.0,2012.0,445.0,2.35,11000,5.1
The Legend of Suriyothai ,Color,Chatrichalerm Yukol,31.0,300.0,6.0,6.0,Chatchai Plengpanich,7.0,454255.0,Action|Adventure|Drama|History|War,Sarunyu Wongkrachang,1666,32,Mai Charoenpura,3.0,16th century|burmese|invasion|queen|thailand,http://www.imdb.com/title/tt0290879/?ref_=fn_tt_tt_1,47.0,Thai,Thailand,R,400000000.0,2001.0,6.0,1.85,124,6.6
Lost in Space ,Color,Stephen Hopkins,102.0,130.0,81.0,427.0,William Hurt,10000.0,69102910.0,Action|Adventure|Family|Sci-Fi|Thriller,Gary Oldman,58402,12186,June Lockhart,0.0,based on tv series|remake|robot|scientist|spaceship,http://www.imdb.com/title/tt0120738/?ref_=fn_tt_tt_1,370.0,English,USA,PG-13,80000000.0,1998.0,882.0,2.35,0,5.1
Roadside Romeo ,Color,Jugal Hansraj,6.0,93.0,32.0,24.0,Sanjay Mishra,532.0,55202.0,Animation|Comedy|Family|Romance,Saif Ali Khan,922,653,Javed Jaffrey,0.0,india|love|love at first sight|mumbai india|reference to edward scissorhands,http://www.imdb.com/title/tt1050739/?ref_=fn_tt_tt_1,17.0,Hindi,India,PG,,2008.0,85.0,2.35,39,5.3
All the Pretty Horses ,Color,Billy Bob Thornton,85.0,220.0,0.0,820.0,Henry Thomas,13000.0,15527125.0,Drama|Romance|Western,Matt Damon,11388,15006,Sam Shepard,2.0,1940s|cowboy|mexico|railway station|texas,http://www.imdb.com/title/tt0149624/?ref_=fn_tt_tt_1,183.0,English,USA,PG-13,57000000.0,2000.0,861.0,2.35,652,5.8
The Addams Family ,Color,Barry Sonnenfeld,55.0,99.0,188.0,436.0,Raul Julia,1000.0,113502246.0,Comedy|Fantasy,Anjelica Huston,96607,3696,Carel Struycken,0.0,accountant|loan shark|macabre|uncle|uncle fester,http://www.imdb.com/title/tt0101272/?ref_=fn_tt_tt_1,125.0,English,USA,PG-13,38000000.0,1991.0,1000.0,1.85,5000,6.8
Anna and the King ,Color,Andy Tennant,91.0,148.0,72.0,99.0,Geoffrey Palmer,582.0,39251128.0,Drama|History|Romance,Bai Ling,31080,804,Randall Duk Kim,2.0,1860s|children|king|schoolteacher|siam,http://www.imdb.com/title/tt0166485/?ref_=fn_tt_tt_1,217.0,English,USA,PG-13,75000000.0,1999.0,103.0,2.35,0,6.7
Darkness Falls ,Color,Jonathan Liebesman,140.0,96.0,474.0,82.0,Emma Caulfield,1000.0,32131483.0,Horror|Mystery|Thriller,Sullivan Stapleton,25870,2212,Angus Sampson,0.0,boy|darkness|light|tooth|tooth fairy,http://www.imdb.com/title/tt0282209/?ref_=fn_tt_tt_1,369.0,English,USA,PG-13,11000000.0,2003.0,970.0,2.35,2000,4.9
Detention ,Color,Joseph Kahn,115.0,93.0,33.0,123.0,Shanley Caswell,14000.0,,Comedy|Horror|Sci-Fi,Josh Hutcherson,12520,15014,Parker Bagley,2.0,blood splatter|detention|high school|overalls|reference to c. thomas howell,http://www.imdb.com/title/tt1701990/?ref_=fn_tt_tt_1,76.0,English,USA,R,10000000.0,2011.0,383.0,2.35,0,5.8
Step Up 3D ,Color,Jon M. Chu,138.0,107.0,209.0,357.0,Stephen Boss,2000.0,42385520.0,Drama|Music|Romance,Alyson Stoner,47297,4059,Facundo Lombard,0.0,dance|dance crew|dancer|mortgage|new york city,http://www.imdb.com/title/tt1193631/?ref_=fn_tt_tt_1,86.0,English,USA,PG-13,30000000.0,2010.0,594.0,1.85,16000,6.2
Birthday Girl ,Color,Jez Butterworth,111.0,93.0,16.0,258.0,Mathieu Kassovitz,567.0,4919896.0,Comedy|Crime|Thriller,Mark Gatiss,21530,1775,Ben Chaplin,1.0,bank|bank clerk|birthday|mail order bride|russian,http://www.imdb.com/title/tt0188453/?ref_=fn_tt_tt_1,159.0,English,UK,R,13000000.0,2001.0,326.0,2.35,618,6.1
The Debt ,Color,John Madden,258.0,113.0,108.0,22.0,Jesper Christensen,1000.0,31146570.0,Drama|Thriller,Tom Wilkinson,55441,1136,Romi Aboulafia,3.0,east berlin|kiev ukraine|mossad|nazi|nazi war criminal,http://www.imdb.com/title/tt1226753/?ref_=fn_tt_tt_1,165.0,English,USA,R,20000000.0,2010.0,100.0,2.35,0,6.9
Tiny Furniture ,Color,Lena Dunham,113.0,98.0,969.0,433.0,Merritt Wever,969.0,389804.0,Comedy|Drama|Romance,Lena Dunham,11816,2530,Jemima Kirke,0.0,adult returns home|girl with glasses|hipster|shower|title directed by female,http://www.imdb.com/title/tt1570989/?ref_=fn_tt_tt_1,35.0,English,USA,Not Rated,65000.0,2010.0,529.0,2.35,0,6.3
Bound ,Color,Lana Wachowski,120.0,109.0,0.0,126.0,Kevin Michael Richardson,3000.0,3798532.0,Crime|Drama|Romance|Thriller,Christopher Meloni,41138,3668,Peter Spellos,0.0,gangster|lesbian|mafia|money|neo noir,http://www.imdb.com/title/tt0115736/?ref_=fn_tt_tt_1,208.0,English,USA,R,4500000.0,1996.0,441.0,1.85,2000,7.4
Independence Daysaster ,Color,W.D. Hogan,10.0,90.0,4.0,91.0,Keenan Tracey,433.0,,Action|Sci-Fi,Tom Everett Scott,761,984,Nicholas Carella,0.0,fireworks|kiss|to be continued ending|uncle nephew relationship|usaf,http://www.imdb.com/title/tt2645670/?ref_=fn_tt_tt_1,12.0,English,Canada,PG-13,1800000.0,2013.0,108.0,,566,3.4
Brazil ,Color,Terry Gilliam,230.0,142.0,0.0,1000.0,Bob Hoskins,22000.0,9929000.0,Drama|Sci-Fi,Robert De Niro,152306,29475,Jim Broadbent,0.0,black comedy|bureaucracy|dream|terrorist|wrongful arrest,http://www.imdb.com/title/tt0088846/?ref_=fn_tt_tt_1,513.0,English,UK,R,15000000.0,1985.0,5000.0,1.85,16000,8.0
Be Cool ,Color,F. Gary Gray,161.0,118.0,473.0,680.0,Christina Milian,12000.0,55808744.0,Comedy|Crime|Music,Dwayne Johnson,59435,15889,Debi Mazar,4.0,concert|mobster|russian|sequel|widow,http://www.imdb.com/title/tt0377471/?ref_=fn_tt_tt_1,323.0,English,USA,PG-13,53000000.0,2005.0,1000.0,2.4,0,5.7
The Basket ,Color,Rich Cowan,14.0,105.0,7.0,548.0,Karen Allen,2000.0,609042.0,Drama,Eric Dane,449,3475,Peter Coyote,2.0,basketball|german immigrant|opera|two word title|war orphan,http://www.imdb.com/title/tt0190255/?ref_=fn_tt_tt_1,38.0,English,USA,PG,1300000.0,1999.0,783.0,1.85,117,6.5
Amidst the Devil's Wings ,Color,Daniel Columbie,,90.0,0.0,185.0,Nicholas Simmons,569.0,,Action|Crime|Drama,Keri Maletto,28,1461,Barbie Castro,0.0,,http://www.imdb.com/title/tt3976258/?ref_=fn_tt_tt_1,,English,USA,,300000.0,2014.0,553.0,,17,4.3
Dante's Peak ,Color,Roger Donaldson,93.0,108.0,79.0,268.0,Grant Heslov,650.0,67155742.0,Action|Adventure|Thriller,Jamie Renée Smith,62271,1569,Tzi Ma,1.0,ash|escape|lava|mayor|volcano,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,277.0,English,USA,PG-13,116000000.0,1997.0,293.0,2.35,0,5.8
11:14 ,Color,Greg Marcks,68.0,85.0,9.0,407.0,Barbara Hershey,861.0,,Comedy|Crime|Drama,Henry Thomas,38273,2200,Shawn Hatosy,1.0,convenience store|multiple perspectives|murder|paramedic|van,http://www.imdb.com/title/tt0331811/?ref_=fn_tt_tt_1,133.0,English,USA,R,6000000.0,2003.0,618.0,1.85,0,7.2
Sublime ,Color,Tony Krantz,53.0,113.0,15.0,491.0,Tom Cavanagh,647.0,,Horror|Thriller,George Newbern,6267,2439,Cas Anvar,0.0,birthday|birthday party|colonoscopy|hospital|surgery,http://www.imdb.com/title/tt0822858/?ref_=fn_tt_tt_1,103.0,English,USA,R,1800000.0,2007.0,642.0,2.35,368,5.3
Sorcerer ,Color,William Friedkin,84.0,92.0,607.0,35.0,Joe Spinell,813.0,,Adventure|Drama|Thriller,Roy Scheider,9513,1011,Amidou,0.0,fire|jungle|money|oil drilling|truck,http://www.imdb.com/title/tt0076740/?ref_=fn_tt_tt_1,116.0,English,USA,PG,12000000.0,1977.0,85.0,1.85,0,7.7
Dracula 2000 ,Color,Patrick Lussier,122.0,99.0,71.0,1000.0,Danny Masterson,18000.0,33000377.0,Action|Fantasy|Horror|Thriller,Gerard Butler,27378,23344,Jeri Ryan,0.0,dracula|gothic|painting|rescue|van helsing,http://www.imdb.com/title/tt0219653/?ref_=fn_tt_tt_1,365.0,English,USA,R,28000000.0,2000.0,1000.0,2.35,0,4.9
The Rose ,Color,Mark Rydell,32.0,125.0,43.0,122.0,Frederic Forrest,563.0,29200000.0,Drama|Music|Romance,David Keith,6142,1097,Alan Bates,0.0,awol|demand|driver|drugs|roses,http://www.imdb.com/title/tt0079826/?ref_=fn_tt_tt_1,52.0,English,USA,R,8500000.0,1979.0,236.0,1.85,1000,6.9
Johnny Suede , Black and White,Tom DiCillo,10.0,97.0,32.0,329.0,Tina Louise,11000.0,,Comedy|Music|Romance,Brad Pitt,3013,11839,Nick Cave,0.0,idol|musician|vomiting|watching television|wyoming,http://www.imdb.com/title/tt0104567/?ref_=fn_tt_tt_1,24.0,English,Switzerland,R,500000.0,1991.0,422.0,1.85,344,5.8
Close Encounters of the Third Kind ,Color,Steven Spielberg,171.0,135.0,14000.0,252.0,Teri Garr,559.0,128300000.0,Drama|Sci-Fi,Bob Balaban,139288,1591,Melinda Dillon,0.0,alien|close encounter of the third kind|mothership|ufo|vision,http://www.imdb.com/title/tt0075860/?ref_=fn_tt_tt_1,339.0,English,USA,PG,19400870.0,1977.0,481.0,2.35,0,7.7
Mao's Last Dancer ,Color,Bruce Beresford,83.0,117.0,78.0,238.0,Suzie Steen,989.0,4806750.0,Biography|Drama|Music|Romance,Bruce Greenwood,6091,1598,Aden Young,0.0,ballet|beijing|dancer|love|village,http://www.imdb.com/title/tt1071812/?ref_=fn_tt_tt_1,53.0,English,Australia,PG,,2009.0,258.0,1.85,0,7.4
The Little Ponderosa Zoo ,Color,Luke Dye,1.0,84.0,0.0,53.0,Jeff Delaney,385.0,,Family,Mike Stanley,15,683,Jamison Stalsworth,2.0,,http://www.imdb.com/title/tt3846442/?ref_=fn_tt_tt_1,1.0,English,USA,,500000.0,2016.0,169.0,16.0,9,5.2
That Awkward Moment ,Color,Tom Gormican,164.0,94.0,19.0,117.0,Lola Glaudini,363.0,26049082.0,Comedy|Romance,Mackenzie Davis,76791,1024,Josh Pais,3.0,dating|divorce|father daughter relationship|mother daughter relationship|party,http://www.imdb.com/title/tt1800246/?ref_=fn_tt_tt_1,100.0,English,USA,R,8000000.0,2014.0,342.0,2.35,0,6.1
Kingdom of Heaven ,Color,Ridley Scott,239.0,194.0,0.0,195.0,Orlando Bloom,14000.0,47396698.0,Action|Adventure|Drama|History|War,Liam Neeson,217373,19600,Philip Glenister,1.0,12th century|crusader|jerusalem|knight|medieval times,http://www.imdb.com/title/tt0320661/?ref_=fn_tt_tt_1,942.0,English,USA,R,130000000.0,2005.0,5000.0,2.35,0,7.2
Queen of the Mountains ,Color,Sadyk Sher-Niyaz,16.0,135.0,135.0,0.0,Aziz Muradillayev,0.0,,Action|Biography|Drama|History,Elina Abai Kyzy,3144,0,Mirlan Abdulayev,1.0,19th century|central asia|mother son relationship|ruler|russian empire,http://www.imdb.com/title/tt2640460/?ref_=fn_tt_tt_1,24.0,English,Kyrgyzstan,PG-13,1400000.0,2014.0,0.0,2.35,0,8.7
Little Voice ,Color,Mark Herman,64.0,97.0,39.0,286.0,Annette Badland,1000.0,4595000.0,Comedy|Drama|Music|Romance,Jim Broadbent,13892,2103,Brenda Blethyn,4.0,mother|recluse|shy|singer|talent,http://www.imdb.com/title/tt0147004/?ref_=fn_tt_tt_1,160.0,English,UK,R,,1998.0,497.0,1.85,915,7.0
The Circle ,Color,Jafar Panahi,64.0,90.0,397.0,0.0,Nargess Mamizadeh,5.0,673780.0,Drama,Fereshteh Sadre Orafaiy,4555,5,Mojgan Faramarzi,0.0,abortion|bus|hospital|prison|prostitution,http://www.imdb.com/title/tt0255094/?ref_=fn_tt_tt_1,26.0,Persian,Iran,Not Rated,10000.0,2000.0,0.0,1.85,697,7.5
Splice ,Color,Vincenzo Natali,368.0,104.0,165.0,559.0,David Hewlett,900.0,16999046.0,Drama|Horror|Sci-Fi,Sarah Polley,79517,2222,Delphine Chanéac,0.0,dna|experiment|genetics|interspecies sex|scientist,http://www.imdb.com/title/tt1017460/?ref_=fn_tt_tt_1,354.0,English,Canada,R,26000000.0,2009.0,686.0,1.85,12000,5.8
Mona Lisa Smile ,Color,Mike Newell,141.0,117.0,179.0,403.0,Kirsten Dunst,8000.0,63695760.0,Drama,Julia Roberts,61490,12850,Marian Seldes,1.0,art|college|school|student|wellesley college,http://www.imdb.com/title/tt0304415/?ref_=fn_tt_tt_1,264.0,English,USA,PG-13,65000000.0,2003.0,4000.0,1.85,0,6.4
Tracker ,Color,Ian Sharp,12.0,102.0,9.0,368.0,Jed Brophy,1000.0,,Action|Adventure|Drama|Western,Ray Winstone,2892,1904,Temuera Morrison,0.0,one word title,http://www.imdb.com/title/tt1414378/?ref_=fn_tt_tt_1,18.0,English,New Zealand,R,6500000.0,2010.0,433.0,2.35,830,6.5
The Lost Weekend , Black and White,Billy Wilder,97.0,101.0,0.0,66.0,Jane Wyman,287.0,,Drama|Film-Noir,Ray Milland,24959,581,Frank Faylen,4.0,addiction|alcoholic|alcoholism|paranoia|suicidal thoughts,http://www.imdb.com/title/tt0037884/?ref_=fn_tt_tt_1,136.0,English,USA,Not Rated,1250000.0,1945.0,160.0,1.37,0,8.0
The Object of My Affection ,Color,Nicholas Hytner,65.0,111.0,13.0,106.0,Tim Daly,818.0,29106737.0,Comedy|Drama|Romance,Liam Aiken,15582,1450,Kali Rocha,0.0,baby|dancing|gay|name calling|penis slur,http://www.imdb.com/title/tt0120772/?ref_=fn_tt_tt_1,132.0,English,USA,R,15000000.0,1998.0,511.0,1.85,849,6.0
Four Christmases ,Color,Seth Gordon,141.0,88.0,91.0,982.0,Robert Duvall,4000.0,120136047.0,Comedy|Drama|Romance,Jon Favreau,48500,9913,Katy Mixon,2.0,airport|christmas|news broadcast|tv broadcast|tv news,http://www.imdb.com/title/tt0369436/?ref_=fn_tt_tt_1,124.0,English,Germany,PG-13,80000000.0,2008.0,3000.0,1.85,0,5.6
Sherrybaby ,Color,Laurie Collyer,78.0,96.0,38.0,85.0,Kate Burton,363.0,198407.0,Drama,Brad William Henke,10282,774,Michelle Hurst,1.0,ex convict|halfway house|nipples visible through clothing|orgasm|parole officer,http://www.imdb.com/title/tt0423169/?ref_=fn_tt_tt_1,78.0,English,USA,R,2000000.0,2006.0,223.0,1.85,474,6.6
Shanghai Calling ,Color,Daniel Hsia,14.0,100.0,0.0,489.0,Daniel Henney,946.0,10443.0,Comedy|Drama|Romance,Alan Ruck,1255,2386,Eliza Coupe,5.0,,http://www.imdb.com/title/tt2070597/?ref_=fn_tt_tt_1,9.0,English,USA,PG-13,,2012.0,719.0,2.35,660,6.3
Astro Boy ,Color,David Bowers,138.0,94.0,42.0,668.0,Charlize Theron,12000.0,19548064.0,Action|Animation|Comedy|Family|Sci-Fi,Nicolas Cage,25681,23365,Dee Bradley Baker,1.0,betrayal|futuristic|gladiator|robot|scientist,http://www.imdb.com/title/tt0375568/?ref_=fn_tt_tt_1,77.0,English,Hong Kong,PG,65000000.0,2009.0,9000.0,2.35,0,6.3
O ,Color,Tim Blake Nelson,92.0,95.0,596.0,697.0,Andrew Keegan,1000.0,16017403.0,Drama|Romance|Thriller,Mekhi Phifer,17333,3300,John Heard,2.0,basketball|basketball player|boarding school|love|shakespeare's othello,http://www.imdb.com/title/tt0184791/?ref_=fn_tt_tt_1,153.0,English,USA,R,5000000.0,2001.0,835.0,1.85,0,6.2
M*A*S*H             ,Color,,55.0,25.0,,395.0,Jamie Farr,443.0,,Comedy|Drama|War,David Ogden Stiers,36265,2195,Mike Farrell,5.0,colonel|doctor|korean war|major|nurse,http://www.imdb.com/title/tt0068098/?ref_=fn_tt_tt_1,147.0,English,USA,TV-PG,,,421.0,4.0,0,8.4
Amigo ,Color,John Sayles,35.0,124.0,407.0,7.0,John Arcilla,38.0,183490.0,Drama|War,Brian Lee Franklin,463,60,Ronnie Lazaro,0.0,american|filipino|friendship|guerrilla army|village,http://www.imdb.com/title/tt1562847/?ref_=fn_tt_tt_1,8.0,English,USA,R,1700000.0,2010.0,8.0,,594,5.8
My Lucky Star ,Color,Dennie Gordon,11.0,114.0,29.0,11.0,Ruby Lin,163.0,50000.0,Action|Adventure|Comedy|Romance,Leehom Wang,322,219,Jack Kao,2.0,,http://www.imdb.com/title/tt2102502/?ref_=fn_tt_tt_1,2.0,Chinese,China,,,2013.0,20.0,2.35,81,5.1
"Happy, Texas ",Color,Mark Illsley,77.0,98.0,3.0,327.0,Illeana Douglas,349.0,1943649.0,Comedy|Crime|Romance,Ally Walker,8697,2095,Jeremy Northam,3.0,banker|beauty pageant|escaped convict|gay|pageant,http://www.imdb.com/title/tt0162360/?ref_=fn_tt_tt_1,122.0,English,USA,PG-13,1700000.0,1999.0,347.0,1.85,374,6.3
I Know What You Did Last Summer ,Color,Jim Gillespie,140.0,99.0,13.0,681.0,Sarah Michelle Gellar,45000.0,72219395.0,Horror|Mystery|Thriller,Muse Watson,105585,50284,Anne Heche,1.0,beach|corpse|fourth of july|overalls|revenge,http://www.imdb.com/title/tt0119345/?ref_=fn_tt_tt_1,419.0,English,USA,R,17000000.0,1997.0,4000.0,2.35,0,5.6
Sgt. Bilko ,Color,Jonathan Lynn,23.0,93.0,36.0,275.0,Phil Hartman,592.0,30400000.0,Comedy,Austin Pendleton,17810,2176,Max Casella,2.0,greenland|military|revenge|soldier|u.s. soldier,http://www.imdb.com/title/tt0117608/?ref_=fn_tt_tt_1,73.0,English,USA,PG,39000000.0,1996.0,516.0,2.35,478,5.7
9½ Weeks ,Color,Adrian Lyne,38.0,112.0,213.0,45.0,Karen Young,567.0,6734844.0,Drama|Romance,David Margulies,29591,711,Kim Chan,0.0,blindfolded woman|control|male dominance|sex game|sex in public,http://www.imdb.com/title/tt0091635/?ref_=fn_tt_tt_1,118.0,English,USA,R,17000000.0,1986.0,67.0,1.85,0,5.9
Videodrome ,Color,David Cronenberg,179.0,89.0,0.0,15.0,Leslie Carlson,391.0,,Horror|Mystery|Sci-Fi|Thriller,Debbie Harry,60522,477,Reiner Schwarz,0.0,cyberpunk|hallucination|illegality|snuff film|surrealism,http://www.imdb.com/title/tt0086541/?ref_=fn_tt_tt_1,228.0,English,Canada,R,5952000.0,1983.0,20.0,1.85,0,7.3
Bubble Boy ,Color,Blair Hayes,47.0,84.0,2.0,690.0,Geoffrey Arend,15000.0,5002310.0,Adventure|Comedy|Romance|Sci-Fi,Jake Gyllenhaal,25541,18864,Marley Shelton,0.0,cigarette smoking|hand on butt|niagara falls|plastic bubble|wedding,http://www.imdb.com/title/tt0258470/?ref_=fn_tt_tt_1,181.0,English,USA,PG-13,13000000.0,2001.0,816.0,2.35,0,5.6
What's Eating Gilbert Grape ,Color,Lasse Hallström,80.0,118.0,529.0,472.0,Leonardo DiCaprio,40000.0,9170214.0,Drama|Romance,Johnny Depp,171882,69746,Kevin Tighe,1.0,apostrophe in title|face slap|four word title|grocery store|police,http://www.imdb.com/title/tt0108550/?ref_=fn_tt_tt_1,292.0,English,USA,PG-13,11000000.0,1993.0,29000.0,1.85,14000,7.8
The Royal Tenenbaums ,Color,Wes Anderson,220.0,110.0,0.0,327.0,Anjelica Huston,13000.0,52353636.0,Comedy|Drama,Bill Murray,209133,14609,Seymour Cassel,1.0,brother brother relationship|family relationships|father daughter relationship|genius|thrown through a window,http://www.imdb.com/title/tt0265666/?ref_=fn_tt_tt_1,962.0,English,USA,R,21000000.0,2001.0,1000.0,2.35,0,7.6
Dragon Blade ,Color,Daniel Lee,68.0,103.0,10.0,7.0,Peng Lin,21.0,72413.0,Action|Adventure|Drama|History,Si Won Choi,11584,58,Sung-jun Yoo,3.0,child fugitive|final battle|martial art|silk road|sword,http://www.imdb.com/title/tt3672840/?ref_=fn_tt_tt_1,86.0,Mandarin,China,R,65000000.0,2015.0,18.0,2.35,0,6.1
Kicks ,Color,Justin Tipping,6.0,80.0,2.0,102.0,Natalie Stephany Aguilar,861.0,,Adventure,Tina Gilton,59,1279,Justin Hall,,,http://www.imdb.com/title/tt4254584/?ref_=fn_tt_tt_1,6.0,English,USA,R,,2016.0,163.0,,240,7.8
Lucky Number Slevin ,Color,Paul McGuigan,202.0,110.0,118.0,1000.0,Morgan Freeman,13000.0,22494487.0,Crime|Drama|Mystery|Thriller,Bruce Willis,262153,26451,Dorian Missick,3.0,coroner|death|gay son|love|mistaken identity,http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1,507.0,English,Germany,R,27000000.0,2006.0,11000.0,2.35,10000,7.8
The Contender ,Color,Rod Lurie,136.0,126.0,37.0,883.0,Gary Oldman,12000.0,17804273.0,Drama|Thriller,Jeff Bridges,20449,25660,William Petersen,0.0,bridge|governor|political thriller|president|vice president,http://www.imdb.com/title/tt0208874/?ref_=fn_tt_tt_1,370.0,English,USA,R,20000000.0,2000.0,10000.0,1.85,1000,7.0
Jackass Number Two ,Color,Jeff Tremaine,104.0,92.0,79.0,218.0,Steve-O,608.0,72755517.0,Action|Comedy|Documentary,Bam Margera,56595,1853,Chris Pontius,0.0,blindfold|male frontal nudity|male rear nudity|pubic hair|vomiting,http://www.imdb.com/title/tt0493430/?ref_=fn_tt_tt_1,196.0,English,USA,R,,2006.0,362.0,1.85,641,7.1
Furry Vengeance ,Color,Roger Kumble,101.0,92.0,16.0,734.0,Brooke Shields,3000.0,17596256.0,Comedy|Family,Brendan Fraser,12399,6327,Matt Prokop,1.0,animal|bear|land developer|real estate|real estate developer,http://www.imdb.com/title/tt0492389/?ref_=fn_tt_tt_1,84.0,English,USA,PG,35000000.0,2010.0,1000.0,1.85,0,3.8
Book of Shadows: Blair Witch 2 ,Color,Joe Berlinger,160.0,90.0,31.0,162.0,Erica Leerhsen,193.0,26421314.0,Adventure|Fantasy|Horror|Mystery|Thriller,Kim Director,28964,608,Kurt Loder,0.0,convenience store|digit in title|punctuation in title|violence|witch,http://www.imdb.com/title/tt0229260/?ref_=fn_tt_tt_1,457.0,English,USA,R,15000000.0,2000.0,184.0,1.85,949,4.0
Absentia ,Color,Mike Flanagan,125.0,87.0,59.0,9.0,Courtney Bell,35.0,,Drama|Horror|Mystery,Justin Gordon,13065,97,Erin Cipolletti,0.0,anticipate|dead in absentia|foetus|tunnel|unreliable narration,http://www.imdb.com/title/tt1610996/?ref_=fn_tt_tt_1,136.0,English,USA,R,70000.0,2011.0,28.0,1.78,3000,5.8
